43,-10006.7528374,-10100.1012729,6175.85661917
44,-9783.16118559,-10497.0649937,7118.85846554
45,-9545.03787937,-10953.190109,8179.07420167
46,-9363.79386032,-11245.0569012,8741.53769306
47,-9230.65293293,-11445.1687075,9051.18057544
48,-9133.29616674,-11588.6296472,9201.53171425
49,-9072.46632148,-11697.195375,9298.69127455
50,-9029.45919717,-11739.6833532,9210.66519245
51,-9019.21471292,-11748.674347,9071.35368941
52,-9034.86661013,-11719.5166419,8829.63540125
53,-9094.35045327,-11623.3185805,8451.39262642
54,-9199.77740763,-11447.5685939,7824.71200881
55,-9360.92580383,-11098.3133675,6674.59979561
56,-9496.28425453,-10797.4340425,5589.82285022
57,-9642.76928134,-10428.3482857,4337.35750368
58,-9762.2494258,-9969.77877693,2818.02260231
59,-9828.20973525,-9487.77641812,1253.10662617
60,-9869.27510398,-8894.54252561,-415.31086802
61,-9871.02248547,-8225.61278354,-2104.71854013
62,-9826.66336609,-7412.77232473,-3808.06793811
63,-9622.61631058,-6463.76290418,-5232.49950723
64,-9295.82214087,-5366.65663914,-6392.78302556
65,-8768.6448094,-4375.54142394,-7528.36442903
66,-8079.23677969,-3449.33016027,-8125.91835002
67,-7328.340687,-2587.50237913,-8776.95621795
68,-6470.56376895,-1652.29338542,-9085.97027075
69,-5645.14787795,-667.799960814,-9202.29076569
70,-4731.03576248,232.962290269,-9380.21914081
71,-3778.54844818,1013.03873832,-9521.68511419
72,-2764.16983315,1676.40853458,-9663.59518593
73,-1757.38624894,2332.76858055,-9541.89898224
74,-726.966381648,2923.69342281,-9385.34206076
75,383.726719676,3458.22231359,-9192.87082144
76,1475.76633502,3931.76664447,-8762.03376029
77,2565.94721095,4469.82364712,-8199.89494247
78,3659.5936736,4896.3179836,-7586.51543606
79,4766.9915154,5358.09130763,-6990.21741819
80,5748.31001367,5728.02027705,-6486.3269926
81,6710.40263591,6003.61052409,-5895.39173333
82,7562.1108768,6287.13239615,-5286.5104742
83,8349.2293651,6283.44666377,-4324.77720284
84,8878.94206558,5849.789165,-3032.37555596
85,9282.0129288,5313.47873612,-1493.58154206
86,9490.27852575,4742.91472044,38.4388983337
87,9668.18557614,4197.05214401,1538.54942329
88,9817.35024854,3680.1994634,2663.69558313
89,9861.84738649,3116.93208171,3910.41711478
90,9678.72680489,2396.18435975,5035.05871474
91,9428.20984918,1676.22157174,6087.84497708
92,9143.11679804,908.26067603,7263.39867549
93,8800.83499823,217.636353917,8011.10149479
94,8781.89487617,-26.5342308642,8411.70168072
95,8742.47986569,-306.005780056,8648.70672557
96,8738.2682419,-437.444101586,8851.93863906
97,8730.54083706,-481.166252627,8956.62307413
98,8735.55695179,-494.901012747,9130.21737602
99,8738.97806914,-471.621930208,9232.26672018
100,8743.13484781,-413.460022979,9288.26931003
101,8747.94273485,-318.269512407,9317.59804752
102,8779.84509153,-139.249037042,9282.6809324
103,8803.96409842,91.1322468253,9129.58842538
104,8853.89608687,458.008723516,8867.38064057
105,9154.5003888,1236.37877045,8232.16385547
106,9402.14175999,1936.55739667,7598.23097787
107,9545.45348586,2565.57539803,6959.45013112
108,9640.15426331,3318.34899199,5921.59818264
109,9738.51836512,4102.67269069,4998.37415675
110,9790.371682,4925.71182923,3997.5315636
111,9666.99653996,5768.55723948,2564.11366863
112,9515.99048342,6583.43737891,1236.1186961
113,9160.2201297,7282.26918644,-326.211713382
114,8781.04728685,7804.92006275,-1704.30563647
115,8249.98981592,8195.07491838,-3089.41040191
116,7612.82801048,8513.81377844,-4340.83222021
117,6722.60146715,8329.98368806,-5087.48698826
118,5739.96490917,7879.38569078,-5690.70746101
119,4790.53491982,7404.46383503,-6436.57053302
120,3797.3137115,6863.10185286,-7110.71915998
121,2859.30958431,6084.37623147,-7739.09262938
122,1909.89378845,5314.29263669,-8232.03264818
123,1006.3494649,4452.55954715,-8638.81448738
124,207.050905518,3651.47819225,-9126.07689253
125,-539.987060615,2756.62941699,-9445.70982739
126,-1203.33711049,1758.693764,-9671.18624888
127,-1773.16594882,614.760910541,-9972.65565612
128,-2299.31427381,-514.375415334,-10015.117698
129,-2795.11456986,-1812.3723208,-9969.40017636
130,-3168.90427451,-3215.32558521,-10017.3047762
131,-3459.82850421,-4639.78929771,-9982.9176403
132,-3767.39313784,-5957.14838384,-9653.50760276
133,-3926.63253032,-7287.69284394,-9445.17468426
134,-3961.43118412,-8619.62415603,-8960.02384246
135,-3856.2851575,-9890.86347978,-8214.85327756
136,-3649.54573279,-10942.2316541,-7036.32406837
137,-3333.09387056,-11839.6620849,-5504.91942529
138,-2960.98322662,-12576.6109694,-3859.56554825
139,-2587.40610165,-13061.8220445,-2315.29031846
140,-2178.77820901,-13417.5073706,-840.158343639
141,-1727.43937905,-13750.5973641,662.437843767
142,-1249.63467332,-13952.5680463,1917.01140532
143,-766.957285991,-14175.2483421,3124.46768295
144,-341.151604584,-14267.4367732,4003.03304974
145,80.5840209871,-14224.4053615,4756.08448622
146,401.144048012,-14196.1699385,5429.5477372
147,634.25010079,-14108.9267936,5712.47893763
148,821.839475375,-14038.5630579,5862.15860959
149,954.055482727,-13990.5460208,5896.07846649
150,1052.05533621,-13963.5198851,5842.96102553
151,1125.58555772,-13906.3409258,5711.80109285
152,1179.63401517,-13848.3640042,5474.86957385
153,1175.74490364,-13819.8883622,5197.34094063
154,1117.97666929,-13787.0611544,4686.10770611
155,983.318453854,-13821.1629999,3835.53315998
156,783.436479976,-13890.7919554,2778.00195492
157,566.319548854,-13930.5120939,1698.63201663
158,341.137931373,-13827.5424493,439.88108444
159,85.4321321887,-13722.2000186,-876.306960117
160,-203.042130984,-13457.1865799,-2509.47397463
161,-485.941855318,-13019.4769331,-4236.3886476
162,-741.940207658,-12355.3587343,-5889.58746495
163,-935.070925481,-11466.5042367,-7246.71100952
164,-1018.69525899,-10430.1550419,-8381.2258914
165,-1058.51966821,-9351.95595417,-9144.93943347
166,-1014.17166946,-8339.78084749,-9716.31618039
167,-979.717461485,-7024.22428442,-9838.57955948
168,-940.965939256,-5741.7243347,-9992.2769825
169,-878.336898734,-4358.46687266,-9985.7443188
170,-783.986952192,-2941.35112901,-10042.754225
171,-689.539836178,-1509.07789923,-9998.34535989
172,-598.315695913,-201.01191408,-9972.74240462
173,-439.911560481,1197.5256347,-9791.15171787
174,-291.942725694,2586.49828429,-9451.52290533
175,-76.7718072287,3808.1520731,-9075.54877584
176,194.155175567,5026.45390928,-8621.34747254
177,515.767665919,6311.91525017,-8195.6916169
178,869.829111307,7558.15344494,-7621.64132288
179,1151.13101612,8666.10713131,-6904.44471335
180,1602.42493058,9872.76081538,-6261.20518142
181,1911.25394374,11029.2720785,-5418.44898805
182,2284.04704544,12132.7619253,-4535.9437512
183,2697.25719668,13017.6905096,-3559.42790515
184,3147.17589259,13791.1176382,-2452.50503931
185,3522.82513199,14310.609569,-1094.66344999
186,3874.69306334,14629.9627377,208.041429008
187,4313.18133965,14863.8012763,1758.85679216
188,4486.55243215,14811.685363,3529.650568
189,4660.66843471,14662.800726,5221.5110071
190,4671.65393014,14242.6317275,7277.06857492
191,4830.12780243,13953.0022668,8899.94986006
192,4999.8148498,13631.8733724,10362.5707985
193,5109.63065706,13338.4916613,11559.2338175
194,5237.19428088,13050.651173,12554.8668826
195,5373.03824625,12735.3344426,13569.0416155
196,5467.60998113,12505.8343502,14310.2115195
197,5433.85513711,12410.0210226,14719.3752076
198,5340.98587155,12397.0261498,14926.0031012
199,5237.78138981,12403.0976166,15108.9404009
200,5112.13659234,12439.8403474,15203.4567823
201,4957.34184149,12514.370566,15202.6164382
202,4765.41694677,12629.521624,15094.406646
203,4527.19968814,12810.7558618,14800.1567952
204,4236.92348277,13066.5439852,14267.0532217
205,3863.66972021,13425.1733421,13423.972265
206,3466.23547216,13766.8526469,12508.5192844
207,2985.63663186,14357.9801034,11186.1998907
208,2553.14457436,14855.5338422,9802.10549334
209,2102.20380084,15299.5472044,8315.70888639
210,1690.47415453,15571.6422562,6703.37709294
211,1308.55384765,15759.0470235,4952.6178717
212,971.33499383,15826.9804015,3320.63980155
213,662.279200189,15736.0896032,1672.19258134
214,337.924617599,15427.1311208,-153.121041749
215,-36.3807123866,14824.9649077,-1650.37659963
216,-356.012720907,13957.5825661,-2964.76168962
217,-630.456536691,12832.817169,-4063.0353998
218,-731.19843634,11702.4196684,-5149.17856212
219,-838.617111139,10375.7239312,-6096.76134355
220,-899.354996647,9040.22849751,-6817.88217899
221,-903.280562561,7706.9232684,-7426.83430547
222,-783.817705552,6507.98483778,-8009.26065521
223,-586.340842226,5225.06994497,-8561.50689747
224,-349.666455121,3895.67894788,-9023.35302419
225,-44.0662936207,2531.50369573,-9407.17372483
226,371.0188145,1084.59598006,-9632.76918728
227,778.17732371,-330.601677771,-9726.86356326
228,1309.32145846,-1803.2843289,-9586.05538248
229,1819.75040815,-3220.28060396,-9471.39316075
230,2445.83467685,-4488.48210749,-9263.9101877
231,2985.34724499,-5638.23421156,-8886.62846367
232,3564.51734718,-6562.48197234,-8311.44544917
233,4081.30022675,-7345.43375364,-7555.94624288
234,4519.73161858,-7904.10360857,-6456.66209247
235,4911.19503069,-8346.77651396,-5232.15051094
236,5253.54309749,-8582.50255145,-4013.13046428
237,5572.72340363,-8767.57902739,-2687.95988963
238,5844.80496317,-8771.78366093,-1502.49067715
239,6077.26014857,-8782.87755943,-351.476623385
240,6298.31846535,-8711.41242097,589.80320034
241,6470.78554711,-8604.23381574,1368.66200254
242,6617.34825767,-8512.18806096,2147.88050956
243,6761.32848115,-8405.86576579,2783.9436079
244,6860.95449826,-8264.70260419,3163.86209505
245,6962.96609277,-8113.22769134,3537.1496162
246,7039.41579403,-8006.82223583,3811.16295371
247,7085.90057176,-7920.96577914,3944.23961746
248,7119.78910403,-7856.948468,4023.8852733
249,7151.24820198,-7810.20408877,4086.64453164
250,7171.42913496,-7778.82278816,4109.40296148
251,7184.16253266,-7758.84413217,4102.4698132
252,7185.26926318,-7756.34348724,4051.58013439
253,7163.88054596,-7770.02720193,3913.97222109
254,7137.53403093,-7801.85712988,3695.46379422
255,7092.84612671,-7868.16595944,3384.7901854
256,7029.20664334,-7941.13807397,3023.90637005
257,6968.00653832,-8003.76307872,2599.05315216
258,6869.14905561,-7980.5454954,1823.44281734
259,6785.89479621,-8027.79710747,1163.54852913
260,6687.29356795,-8057.89081094,420.640773435
261,6526.17967907,-7994.2742885,-576.404398994
262,6339.00840363,-7894.41369743,-1789.72729075
263,6089.86446259,-7713.3623903,-3042.03917343
264,5837.78137644,-7397.24863484,-4395.72545563
265,5566.99825547,-7060.65560612,-5581.01882733
266,5213.00619527,-6531.43784788,-6680.78707425
267,4770.57170129,-5812.50169896,-7594.91528319
268,4279.51169452,-4933.93599977,-8200.34852976
269,3722.02474858,-3884.40134161,-8657.2783451
270,3092.48322339,-2736.12880915,-8932.97861352
271,2351.65090922,-1466.80439477,-9267.94289588
272,1630.52938978,-166.508129802,-9473.47669787
273,912.998956288,1193.39746881,-9513.36298763
274,139.572942921,2569.52921,-9373.39113147
275,-551.609079598,3851.48192589,-9052.87729466
276,-1285.4420678,5060.88728565,-8643.70550048
277,-1976.67863654,6258.34807829,-8171.62009785
278,-2667.26732062,7430.35822648,-7503.85332089
279,-3322.81277359,8550.61992666,-6743.06619082
280,-3966.80047957,9731.51045977,-5818.85011797
281,-4580.36945759,10860.1649838,-4939.59519003
282,-5260.9801005,11953.3754946,-3900.30687862
283,-6057.51961922,13179.8630494,-3095.24483762
284,-6776.5336937,14211.853081,-1894.81739979
285,-7229.15727148,14992.1750079,-275.166312709
286,-7563.22604773,15621.2810235,1433.84236512
287,-7784.21800072,16033.9143155,3295.01628564
288,-7857.63902897,16214.3551406,5362.30118441
289,-7857.46488109,16155.8145432,7489.90809452
290,-7716.63160782,15927.2424856,9618.46961485
291,-7603.87997925,15693.312765,11518.3959933
292,-7542.92059463,15277.6025602,13262.3508476
293,-7483.26754316,14833.9631382,14763.744468
294,-7436.23675858,14418.6500146,15969.8320487
295,-7486.91868714,13659.4399199,17366.9474676
296,-7512.86306347,13250.6381979,18319.8684658
297,-7563.09043406,12990.3030643,18871.5331931
298,-7636.35059884,12830.6215573,19167.6328405
299,-7737.06634036,12719.040717,19293.2589092
300,-7862.19467078,12650.730357,19296.8665641
301,-8020.09710257,12618.67516,19168.3994937
302,-8204.38290883,12633.8642638,18893.492673
303,-8449.94977373,12692.4178089,18374.9125365
304,-8804.54967553,12859.8254193,17395.8884174
305,-9194.31182909,13107.4480964,16118.7871485
306,-9536.44702288,13396.4036569,14644.9350363
307,-9940.04210732,13688.2779709,12963.2307164
308,-10251.3096533,13965.9240041,11097.6197558
309,-10584.1897998,14250.2060098,9040.77739827
310,-10761.1621568,14386.3186814,6999.72100374
311,-10929.9314442,14431.3502895,4622.38090212
312,-10999.4781472,14343.5872207,2259.7600793
313,-10740.6684899,14007.4578802,243.786417552
314,-10106.3577997,13283.3951204,-1348.05393016
315,-9434.9489235,12531.6480341,-2641.98236903
316,-8713.82900484,11563.1901102,-3857.30211072
317,-7856.98976124,10657.8604574,-5035.57222332
318,-6892.68254999,9563.22630863,-5878.9868679
319,-5827.15823192,8347.02757168,-6367.40814853
320,-4822.83802597,7385.65880818,-7143.11562811
321,-3874.2217897,6520.63397335,-7875.52299371
322,-2870.62682052,5580.68201599,-8464.31235988
323,-1810.90285067,4638.27515006,-8831.28532139
324,-725.854232308,3717.62535186,-9122.56750677
325,330.884741287,2707.76815798,-9334.71834757
326,1449.29587652,1708.02559694,-9229.74761619
327,2541.98194263,653.595967786,-8885.20266719
328,3605.59287725,-306.570081227,-8458.97475432
329,4477.6048757,-1167.79313724,-8107.74686029
330,5261.61336206,-1960.10315007,-7626.23625196
331,6005.24573638,-2684.82983018,-7066.12023542
332,6607.26565078,-3468.69796812,-6101.28963321
333,7096.04334246,-4151.09089843,-4797.72213572
334,7422.87432957,-4728.14156304,-3391.394652
335,7612.61827517,-5114.1027836,-1966.53444021
336,7766.61301731,-5368.52384483,-615.782168357
337,7916.09753216,-5576.23443802,767.857471007
338,8012.25009705,-5654.08452044,1848.51243654
339,8082.42664804,-5700.27074912,2769.98789406
340,8100.51053054,-5734.29782434,3510.85981793
341,8165.68340965,-5794.54423982,4241.7995289
342,8171.34600039,-5784.9000603,4644.15190721
343,8169.1720505,-5796.59948416,4982.55938088
344,8165.45639237,-5790.52032814,5169.76645607
345,8203.5290532,-5755.26959941,5396.510929
346,8213.38815487,-5741.44374043,5501.82310711
347,8216.38078112,-5735.39617977,5550.14495202
348,8217.21115567,-5732.43740908,5574.42872414
349,8217.22271967,-5730.33395059,5588.1939699
350,8217.2302497,-5728.35868316,5592.9625479
351,8217.68845575,-5726.08434322,5589.17032796
352,8218.84378055,-5723.3693052,5576.17270042
353,8221.11689238,-5720.38844439,5547.32313716
354,8227.8934152,-5713.58369242,5473.05977595
355,8239.55582699,-5702.43214251,5347.18147072
356,8253.65438706,-5679.43357328,5186.75694537
357,8274.35396499,-5621.2934572,4850.70271278
358,8236.22325393,-5604.14829929,4387.61200587
359,8232.07444529,-5457.24970108,3829.90072409
360,8248.58517,-5307.43186544,3192.20803147
361,8246.30686818,-5104.88328641,2409.84836877
362,8179.43148575,-4852.89466538,1406.54289647
363,8106.82725056,-4462.11067812,213.075918634
364,7973.64157033,-4023.30134209,-988.117338434
365,7782.03542587,-3422.3757088,-2431.77571572
366,7561.89991278,-2608.34967983,-3845.22005857
367,7244.0991642,-1520.17723524,-5439.98532724
368,6663.40762146,-802.226379407,-6444.72237674
369,5943.72752958,-41.7059483676,-7192.38438416
370,5052.31474743,533.511035329,-7723.47558221
371,4119.98847332,1105.97250899,-8021.99891074
372,2959.11640037,1714.06445865,-8566.97209005
373,1747.30779345,2373.80375119,-9060.31201659
374,436.801002421,2933.60068236,-9281.91914547
375,-829.625708998,3476.57213593,-9215.63879786
376,-2122.24892324,3837.7446607,-9159.2290192
377,-3431.54939756,4148.47906906,-8973.96586435
378,-4713.00778301,4394.59922424,-8593.92586721
379,-5952.40802573,4545.67771629,-8087.53046253
380,-7341.02091705,4798.57011962,-7837.729686
381,-8751.78518911,4998.31267729,-7637.07224107
382,-10164.825554,5101.66991436,-7365.72466725
383,-11438.8819967,5149.44727584,-6799.57518113
384,-12696.0028883,5044.73204751,-5993.82184851
385,-13866.4885861,4968.16966576,-5041.64168541
386,-14769.2386702,4572.34506748,-3772.65535489
387,-15336.0342884,4032.82450342,-2056.04617091
388,-15716.6592197,3361.36699628,-143.764837379
389,-15915.3281013,2562.79580563,1951.88233221
390,-15965.3969957,1847.56892147,3966.79334875
391,-15892.0274996,1122.47169356,5911.42596402
392,-15746.8499619,424.296967001,7778.83688563
393,-15553.6427758,-271.902750798,9405.1722085
394,-15345.9242097,-887.753053934,10791.2249431
395,-15094.9995388,-1541.41596062,12156.7539872
396,-14905.7418494,-2013.51731833,13043.947379
397,-14765.5167458,-2339.12132902,13537.1381281
398,-14657.2891978,-2588.86589638,13768.4927463
399,-14573.9030395,-2775.78831236,13848.0014547
400,-14507.3128352,-2913.59961829,13803.4193641
401,-14458.8905371,-3013.50863413,13620.3148194
402,-14436.4511256,-3045.04208368,13250.5502306
403,-14444.1425495,-3012.75291899,12727.7671918
404,-14513.1302843,-2886.30806673,11865.7801561
405,-14649.1767795,-2635.50057861,10360.5852011
406,-14748.2979597,-2389.52555274,8966.74180968
407,-14840.3206086,-2040.15215503,7297.19557581
408,-14891.2912381,-1598.20790545,5493.02967641
409,-14857.3494639,-1119.77805837,3566.06882512
410,-14754.5532261,-596.122988222,1620.66108628
411,-14534.9215681,-99.301350797,-437.786841402
412,-14166.7032391,384.297314538,-2438.22862301
413,-13642.6637943,787.457551441,-4400.96840035
414,-12947.5818942,1263.83354388,-5892.67690944
415,-12044.3646248,1711.87710819,-6807.86094441
416,-10868.5856117,1935.68154875,-7594.56824327
417,-9639.20024953,2044.91720632,-8033.03432568
418,-8338.00850878,2335.21598752,-8141.45643477
419,-6985.27637055,2440.22568709,-8286.33235776
420,-5819.27871463,2719.23472386,-8653.08310672
421,-4597.75383907,2907.042175,-9058.6779286
422,-3351.10370321,3055.81190856,-9309.90998319
423,-2107.87800582,3180.35776725,-9338.5305154
424,-815.769260992,3224.00855225,-9323.1952904
425,473.499171652,3201.77361736,-9225.83539781
426,1759.99123015,3114.0108593,-8870.94771589
427,2997.75667526,3073.65333542,-8262.359829
428,4206.68893804,2981.1700378,-7755.64656264
429,5263.4495579,2936.87436174,-7308.37691508
430,6271.15360534,2920.31582781,-6973.75724904
431,7180.63709451,2809.1710823,-6322.85680525
432,7920.9848928,2547.36660864,-5360.26805592
433,8567.8380587,2257.79741192,-4265.97680629
434,9056.1804898,1814.74494964,-2848.66831062
435,9172.42104233,737.925897142,-835.586977263
436,8975.43931399,-295.57887887,1173.66902203
437,8594.36351639,-1396.47217076,2945.40169313
438,8605.37024557,-1990.25940663,3985.2811881
439,8611.15470684,-2483.14620863,4682.66556831
440,8549.42098025,-2870.30048437,5146.99295855
441,8525.0445024,-3229.67022861,5787.62274353
442,8457.83497888,-3464.49205643,6113.00026932
443,8434.95761593,-3708.77747538,6257.0246727
444,8432.40469372,-3962.40154145,6298.73962846
445,8429.67646504,-4209.57166146,6292.98071675
446,8424.3285051,-4349.76210518,6257.01560548
447,8422.27390462,-4438.75899832,6251.02039627
448,8421.3035876,-4473.70427931,6241.87826489
449,8421.93021412,-4480.900847,6242.62025134
450,8424.15173457,-4463.37566958,6252.2278204
451,8427.76937769,-4421.60035265,6267.75159416
452,8431.76081876,-4339.49788773,6285.89063803
453,8438.2929927,-4222.11485627,6335.62718583
454,8446.12238192,-4027.39404654,6408.70397813
455,8455.70436229,-3672.79527296,6512.01083858
456,8457.33380456,-3329.6097048,6575.37333981
457,8482.27466344,-2961.03476694,6472.01377015
458,8519.03077452,-2600.91292771,6045.68331197
459,8572.37289158,-2191.17235865,5602.29835925
460,8627.43374049,-1767.25267493,5133.47822236
461,8617.35571258,-1180.24452239,4420.34704181
462,8646.60212282,-387.512238574,3216.01256615
463,8992.96636867,808.20489661,1352.30437535
464,9120.99750783,1961.58081799,-671.15194861
465,9025.18885014,2846.75204604,-2603.39704263
466,8651.3399413,3524.93922189,-4196.67311979
467,7949.02747216,3784.09960595,-5319.62483482
468,7146.93718472,3970.12523573,-6179.47863964
469,6209.76520727,3957.41812732,-6829.49539134
470,5214.24553106,3908.02309262,-7252.09430254
471,4048.60087711,3695.01504522,-7633.01029872
472,2883.15493894,3578.45602463,-8258.6256068
473,1687.2051119,3472.71452016,-8856.19391906
474,448.803780306,3312.12146881,-9211.7320904
475,-787.789970097,3083.62789766,-9358.06538075
476,-1980.74264687,2772.82401931,-9420.70435738
477,-3146.72640144,2386.1929685,-9450.22868109
478,-4278.90563322,1879.26090485,-9323.72717982
479,-5373.66253804,1359.32727147,-9108.84089027
480,-6403.17327972,710.261304761,-8869.17881168
481,-7417.4074709,-91.8924274128,-8639.25267763
482,-8456.50302806,-778.114149548,-8417.74377614
483,-9485.39469421,-1379.1372012,-8106.89585684
484,-10245.912565,-2259.23355945,-7429.65707479
485,-10797.0909409,-3142.72574265,-6307.31840789
486,-11217.5526941,-4108.58038368,-4997.84508859
487,-11510.0979946,-5048.57789659,-3424.83423421
488,-11611.5731482,-5950.98994531,-1538.26141333
489,-11585.114564,-6708.7039236,294.858756019
490,-11484.1454031,-7421.01398354,2112.9009584
491,-11282.6606915,-8028.44369808,3854.09969486
492,-11116.5869785,-8513.2007516,5352.50813669
493,-10864.6504663,-9013.51546578,6844.98836754
494,-10640.4861983,-9385.6219276,8031.06643429
495,-10353.2645567,-9779.9739922,9162.12240538
496,-10191.0684865,-10035.8122578,9809.53867826
497,-10083.6653534,-10197.9834889,10200.8537538
498,-10020.0757832,-10305.3945037,10462.4760077
499,-9992.44170827,-10351.5517906,10574.2252143
500,-9992.40500312,-10351.6105211,10574.1679622
501,-10019.3834411,-10306.5106968,10461.8699325
502,-10081.7583337,-10201.1985774,10198.0889599
503,-10185.3045737,-10040.941692,9793.74896669
504,-10346.3314062,-9791.29342831,9154.99685453
505,-10630.1542737,-9402.69703247,8017.94319786
506,-10850.8442333,-9035.70622415,6830.83425059
507,-11092.7833678,-8545.14978947,5339.48537146
508,-11255.5415739,-8066.62938838,3834.67745559
509,-11448.535518,-7471.87521543,2096.5824009
510,-11539.3790497,-6774.58868733,281.567912661
511,-11563.756879,-6026.07246029,-1571.29347571
512,-11455.3478356,-5138.28795399,-3443.36925083
513,-11150.5126687,-4207.93646783,-4993.75746209
514,-10731.4973702,-3244.6349847,-6310.88017884
515,-10177.2423037,-2362.50274689,-7431.63610711
516,-9423.40080641,-1509.22788166,-8146.34925289
517,-8407.84240203,-876.864065238,-8446.76195483
518,-7365.22816488,-189.712237264,-8664.67349313
519,-6364.19624525,601.90160927,-8882.17890356
520,-5337.04245611,1276.92282384,-9129.38629812
521,-4247.38963286,1806.13092735,-9340.6585134
522,-3123.86617897,2332.60019551,-9461.32383308
523,-1964.22551814,2735.59165565,-9426.79066353
524,-789.62884706,3055.67818127,-9351.4630331
525,443.644571583,3325.33917204,-9209.78332163
526,1669.9081613,3524.95966791,-8849.56003715
527,2866.75721578,3676.07190152,-8276.01264426
528,4012.62458499,3810.58059782,-7629.02315143
529,5184.4459208,4064.83890862,-7239.07543572
530,6174.41745682,4176.25694086,-6765.15526234
531,7113.14146857,4238.67081115,-6113.3752871
532,7927.95839235,4121.50099495,-5294.69279486
533,8625.06585557,3878.05807668,-4208.39147896
534,9026.27961679,3211.41226175,-2587.26524515
535,9131.96965932,2411.80702291,-625.261183369
536,9017.34382096,1436.53940594,1403.28141536
537,8880.88540004,440.533932393,3085.66516518
538,8616.77404697,-619.675665726,4715.88609734
539,8614.44266043,-1208.99551815,5482.73925435
540,8563.75209065,-1615.54117676,6002.05763989
541,8521.40779668,-1992.04094074,6481.9882664
542,8503.8864982,-2303.33604655,7040.50042894
543,8513.46684233,-2847.67799084,6830.36063231
544,8525.05304601,-3225.25847964,6685.27501183
545,8502.36169794,-3617.29885599,6612.77443657
546,8496.84020814,-3814.17772586,6546.46446453
547,8491.87652559,-3930.87323848,6506.45441217
548,8482.37574838,-4000.33875494,6488.4483562
549,8480.97308422,-4025.90073684,6484.93309969
